
for student 730336623, for drug Insulin, for pharmacologic role; score: 22
for student 730305979, for drug Insulin, for outcomes necessary for therapeutic activities; score: 100
for student 720401318, for drug Insulin, for pharmacologic role; score: 59
for student 720401318, for drug Insulin, for drug target and primary localization; score: 33
for student 720401318, for drug Insulin, for target's role in normal physiology; score: 2
for student 720401318, for drug Insulin, for outcomes necessary for therapeutic activities; score: 26
for student 730344044, for drug Insulin, for pharmacologic role; score: 54
for student 730344044, for drug Insulin, for drug target and primary localization; score: 88
for student 730344044, for drug Insulin, for target's role in normal physiology; score: 23
for student 730344044, for drug Insulin, for outcomes necessary for therapeutic activities; score: 17
for student 730342829, for drug Insulin, for pharmacologic role; score: 41
for student 730342829, for drug Insulin, for drug target and primary localization; score: 35
for student 730342829, for drug Insulin, for target's role in normal physiology; score: 67
for student 730342829, for drug Insulin, for outcomes necessary for therapeutic activities; score: 52
for student 730361796, for drug Insulin, for pharmacologic role; score: 56
for student 730361796, for drug Insulin, for drug target and primary localization; score: 73
for student 730361796, for drug Insulin, for target's role in normal physiology; score: 70
for student 730361796, for drug Insulin, for outcomes necessary for therapeutic activities; score: 88
for student 730009316, for drug Insulin, for pharmacologic role; score: 21
for student 730009316, for drug Insulin, for drug target and primary localization; score: 19
for student 730009316, for drug Insulin, for target's role in normal physiology; score: 17
for student 730009316, for drug Insulin, for outcomes necessary for therapeutic activities; score: 90
for student 730347896, for drug Insulin, for pharmacologic role; score: 19
for student 730347896, for drug Insulin, for drug target and primary localization; score: 13
for student 730347896, for drug Insulin, for target's role in normal physiology; score: 16
for student 730347896, for drug Insulin, for outcomes necessary for therapeutic activities; score: 2
for student 720461998, for drug Insulin, for pharmacologic role; score: 5
for student 720461998, for drug Insulin, for drug target and primary localization; score: 15
for student 720461998, for drug Insulin, for target's role in normal physiology; score: 64
for student 720461998, for drug Insulin, for outcomes necessary for therapeutic activities; score: 39
for student 730078207, for drug Insulin, for pharmacologic role; score: 41
for student 730078207, for drug Insulin, for drug target and primary localization; score: 43
for student 730078207, for drug Insulin, for target's role in normal physiology; score: 8
for student 730078207, for drug Insulin, for outcomes necessary for therapeutic activities; score: 25
for student 730006868, for drug Insulin, for pharmacologic role; score: 59
for student 730006868, for drug Insulin, for drug target and primary localization; score: 14
for student 730006868, for drug Insulin, for target's role in normal physiology; score: 95
for student 730006868, for drug Insulin, for outcomes necessary for therapeutic activities; score: 72
for student 730363572, for drug Insulin, for pharmacologic role; score: 100
for student 730363572, for drug Insulin, for drug target and primary localization; score: 70
for student 730363572, for drug Insulin, for target's role in normal physiology; score: 43
for student 730363572, for drug Insulin, for outcomes necessary for therapeutic activities; score: 79
for student 730364568, for drug Insulin, for pharmacologic role; score: 79
for student 730364568, for drug Insulin, for drug target and primary localization; score: 60
for student 730364568, for drug Insulin, for target's role in normal physiology; score: 91
for student 730364568, for drug Insulin, for outcomes necessary for therapeutic activities; score: 6
for student 730363249, for drug Insulin, for pharmacologic role; score: 38
for student 730363249, for drug Insulin, for drug target and primary localization; score: 95
for student 730363249, for drug Insulin, for target's role in normal physiology; score: 50
for student 730363249, for drug Insulin, for outcomes necessary for therapeutic activities; score: 78
for student 730338781, for drug Insulin, for pharmacologic role; score: 62
for student 730338781, for drug Insulin, for drug target and primary localization; score: 3
for student 730338781, for drug Insulin, for target's role in normal physiology; score: 60
for student 730338781, for drug Insulin, for outcomes necessary for therapeutic activities; score: 36
for student 730341595, for drug Insulin, for pharmacologic role; score: 54
for student 730341595, for drug Insulin, for drug target and primary localization; score: 53
for student 730341595, for drug Insulin, for target's role in normal physiology; score: 94
for student 730341595, for drug Insulin, for outcomes necessary for therapeutic activities; score: 78
for student 730015219, for drug Insulin, for pharmacologic role; score: 15
for student 730015219, for drug Insulin, for drug target and primary localization; score: 12
for student 730015219, for drug Insulin, for target's role in normal physiology; score: 61
for student 730015219, for drug Insulin, for outcomes necessary for therapeutic activities; score: 23
for student 730305268, for drug Insulin, for pharmacologic role; score: 40
for student 730305268, for drug Insulin, for drug target and primary localization; score: 61
for student 730305268, for drug Insulin, for target's role in normal physiology; score: 89
for student 730305268, for drug Insulin, for outcomes necessary for therapeutic activities; score: 85
for student 730305181, for drug Insulin, for pharmacologic role; score: 5
for student 730305181, for drug Insulin, for drug target and primary localization; score: 12
for student 730305181, for drug Insulin, for target's role in normal physiology; score: 46
for student 730305181, for drug Insulin, for outcomes necessary for therapeutic activities; score: 86
for student 730300937, for drug Insulin, for pharmacologic role; score: 88
for student 730300937, for drug Insulin, for drug target and primary localization; score: 39
for student 730300937, for drug Insulin, for target's role in normal physiology; score: 31
for student 730300937, for drug Insulin, for outcomes necessary for therapeutic activities; score: 87
for student 730257887, for drug Insulin, for pharmacologic role; score: 87
for student 730257887, for drug Insulin, for drug target and primary localization; score: 67
for student 730257887, for drug Insulin, for target's role in normal physiology; score: 52
for student 730257887, for drug Insulin, for outcomes necessary for therapeutic activities; score: 19
for student 730364945, for drug Insulin, for pharmacologic role; score: 54
for student 730364945, for drug Insulin, for drug target and primary localization; score: 93
for student 730364945, for drug Insulin, for target's role in normal physiology; score: 17
for student 730364945, for drug Insulin, for outcomes necessary for therapeutic activities; score: 17
for student 730301189, for drug Insulin, for pharmacologic role; score: 79
for student 730301189, for drug Insulin, for drug target and primary localization; score: 1
for student 730301189, for drug Insulin, for target's role in normal physiology; score: 58
for student 730301189, for drug Insulin, for outcomes necessary for therapeutic activities; score: 93
for student 730364732, for drug Insulin, for pharmacologic role; score: 11
for student 730364732, for drug Insulin, for drug target and primary localization; score: 58
for student 730364732, for drug Insulin, for target's role in normal physiology; score: 52
for student 730364732, for drug Insulin, for outcomes necessary for therapeutic activities; score: 67
for student 730302084, for drug Insulin, for pharmacologic role; score: 90
for student 730302084, for drug Insulin, for drug target and primary localization; score: 48
for student 730302084, for drug Insulin, for target's role in normal physiology; score: 79
for student 730302084, for drug Insulin, for outcomes necessary for therapeutic activities; score: 98
for student 730012427, for drug Insulin, for pharmacologic role; score: 63
for student 730012427, for drug Insulin, for drug target and primary localization; score: 6
for student 730012427, for drug Insulin, for target's role in normal physiology; score: 52
for student 730012427, for drug Insulin, for outcomes necessary for therapeutic activities; score: 49
for student 730008469, for drug Insulin, for pharmacologic role; score: 66
for student 730008469, for drug Insulin, for drug target and primary localization; score: 21
for student 730008469, for drug Insulin, for target's role in normal physiology; score: 73
for student 730008469, for drug Insulin, for outcomes necessary for therapeutic activities; score: 79
for student 730308977, for drug Insulin, for pharmacologic role; score: 62
for student 730308977, for drug Insulin, for drug target and primary localization; score: 94
for student 730308977, for drug Insulin, for target's role in normal physiology; score: 23
for student 730308977, for drug Insulin, for outcomes necessary for therapeutic activities; score: 76
for student 730304975, for drug Insulin, for pharmacologic role; score: 4
for student 730304975, for drug Insulin, for drug target and primary localization; score: 27
for student 730304975, for drug Insulin, for target's role in normal physiology; score: 48
for student 730304975, for drug Insulin, for outcomes necessary for therapeutic activities; score: 13
for student 730177416, for drug Insulin, for pharmacologic role; score: 47
for student 730177416, for drug Insulin, for drug target and primary localization; score: 45
for student 730177416, for drug Insulin, for target's role in normal physiology; score: 46
for student 730177416, for drug Insulin, for outcomes necessary for therapeutic activities; score: 71
for student 730309632, for drug Insulin, for pharmacologic role; score: 10
for student 730309632, for drug Insulin, for drug target and primary localization; score: 32
for student 730309632, for drug Insulin, for target's role in normal physiology; score: 85
for student 730309632, for drug Insulin, for outcomes necessary for therapeutic activities; score: 10
for student 730163687, for drug Insulin, for pharmacologic role; score: 98
for student 730163687, for drug Insulin, for drug target and primary localization; score: 55
for student 730163687, for drug Insulin, for target's role in normal physiology; score: 84
for student 730163687, for drug Insulin, for outcomes necessary for therapeutic activities; score: 98
for student 730227103, for drug Insulin, for pharmacologic role; score: 100
for student 730227103, for drug Insulin, for drug target and primary localization; score: 91
for student 730227103, for drug Insulin, for target's role in normal physiology; score: 93
for student 730227103, for drug Insulin, for outcomes necessary for therapeutic activities; score: 23
for student 730308980, for drug Insulin, for pharmacologic role; score: 11
for student 730308980, for drug Insulin, for drug target and primary localization; score: 22
for student 730308980, for drug Insulin, for target's role in normal physiology; score: 93
for student 730308980, for drug Insulin, for outcomes necessary for therapeutic activities; score: 5
for student 730084405, for drug Insulin, for pharmacologic role; score: 52
for student 730084405, for drug Insulin, for drug target and primary localization; score: 2
for student 730084405, for drug Insulin, for target's role in normal physiology; score: 74
for student 730084405, for drug Insulin, for outcomes necessary for therapeutic activities; score: 65
for student 730042911, for drug Insulin, for pharmacologic role; score: 46
for student 730042911, for drug Insulin, for drug target and primary localization; score: 77
for student 730042911, for drug Insulin, for target's role in normal physiology; score: 48
for student 730042911, for drug Insulin, for outcomes necessary for therapeutic activities; score: 7
for student 730301145, for drug Insulin, for pharmacologic role; score: 30
for student 730301145, for drug Insulin, for drug target and primary localization; score: 38
for student 730301145, for drug Insulin, for target's role in normal physiology; score: 23
for student 730301145, for drug Insulin, for outcomes necessary for therapeutic activities; score: 57
for student 730043583, for drug Insulin, for pharmacologic role; score: 80
for student 730043583, for drug Insulin, for drug target and primary localization; score: 71
for student 730043583, for drug Insulin, for target's role in normal physiology; score: 25
for student 730043583, for drug Insulin, for outcomes necessary for therapeutic activities; score: 67
for student 730305983, for drug Insulin, for pharmacologic role; score: 47
for student 730305983, for drug Insulin, for drug target and primary localization; score: 55
for student 730305983, for drug Insulin, for target's role in normal physiology; score: 8
for student 730305983, for drug Insulin, for outcomes necessary for therapeutic activities; score: 43
for student 730305085, for drug Insulin, for pharmacologic role; score: 8
for student 730305085, for drug Insulin, for drug target and primary localization; score: 45
for student 730305085, for drug Insulin, for target's role in normal physiology; score: 40
for student 730305085, for drug Insulin, for outcomes necessary for therapeutic activities; score: 64
for student 720141645, for drug Insulin, for pharmacologic role; score: 70
for student 720141645, for drug Insulin, for drug target and primary localization; score: 13
for student 720141645, for drug Insulin, for target's role in normal physiology; score: 83
for student 720141645, for drug Insulin, for outcomes necessary for therapeutic activities; score: 39
for student 730011977, for drug Insulin, for pharmacologic role; score: 22
for student 730011977, for drug Insulin, for drug target and primary localization; score: 96
for student 730011977, for drug Insulin, for target's role in normal physiology; score: 21
for student 730011977, for drug Insulin, for outcomes necessary for therapeutic activities; score: 12
for student 730362445, for drug Insulin, for pharmacologic role; score: 51
for student 730362445, for drug Insulin, for drug target and primary localization; score: 23
for student 730362445, for drug Insulin, for target's role in normal physiology; score: 8
for student 730362445, for drug Insulin, for outcomes necessary for therapeutic activities; score: 25
for student 730305984, for drug Insulin, for pharmacologic role; score: 7
for student 730305984, for drug Insulin, for drug target and primary localization; score: 5
for student 730305984, for drug Insulin, for target's role in normal physiology; score: 45
for student 730305984, for drug Insulin, for outcomes necessary for therapeutic activities; score: 71
for student 730305023, for drug Insulin, for pharmacologic role; score: 32
for student 730305023, for drug Insulin, for drug target and primary localization; score: 53
for student 730305023, for drug Insulin, for target's role in normal physiology; score: 9
for student 730305023, for drug Insulin, for outcomes necessary for therapeutic activities; score: 3
for student 730335119, for drug Insulin, for pharmacologic role; score: 87
for student 730335119, for drug Insulin, for drug target and primary localization; score: 7
for student 730335119, for drug Insulin, for target's role in normal physiology; score: 47
for student 730335119, for drug Insulin, for outcomes necessary for therapeutic activities; score: 70
for student 720520297, for drug Insulin, for pharmacologic role; score: 52
for student 720520297, for drug Insulin, for drug target and primary localization; score: 87
for student 720520297, for drug Insulin, for target's role in normal physiology; score: 34
for student 720520297, for drug Insulin, for outcomes necessary for therapeutic activities; score: 0
for student 730119872, for drug Insulin, for pharmacologic role; score: 36
for student 730119872, for drug Insulin, for drug target and primary localization; score: 48
for student 730119872, for drug Insulin, for target's role in normal physiology; score: 66
for student 730119872, for drug Insulin, for outcomes necessary for therapeutic activities; score: 70
for student 730305285, for drug Insulin, for pharmacologic role; score: 44
for student 730305285, for drug Insulin, for drug target and primary localization; score: 88
for student 730305285, for drug Insulin, for target's role in normal physiology; score: 4
for student 730305285, for drug Insulin, for outcomes necessary for therapeutic activities; score: 15
for student 720507989, for drug Insulin, for pharmacologic role; score: 97
for student 720507989, for drug Insulin, for drug target and primary localization; score: 43
for student 720507989, for drug Insulin, for target's role in normal physiology; score: 13
for student 720507989, for drug Insulin, for outcomes necessary for therapeutic activities; score: 2
for student 730308983, for drug Insulin, for pharmacologic role; score: 16
for student 730308983, for drug Insulin, for drug target and primary localization; score: 93
for student 730308983, for drug Insulin, for target's role in normal physiology; score: 75
for student 730308983, for drug Insulin, for outcomes necessary for therapeutic activities; score: 85
for student 730336623

ratio: 0.15966386554621848.

ratio: 0.12794612794612795.

ratio: 0.02320185614849188.

ratio: 0.44089456869009586.

for student 730009227

ratio: 0.26294820717131473.

ratio: 0.2885572139303483.

ratio: 0.12252252252252252.

ratio: 0.014925373134328358.

for student 711510047

ratio: 0.20634920634920634.

ratio: 0.29739776951672864.

ratio: 0.21641791044776118.

ratio: 0.0827250608272506.

for student 730301143

ratio: 0.5739130434782609.

ratio: 0.4153846153846154.

ratio: 0.4888888888888889.

for student 730008206

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 720431068

ratio: 0.6521739130434783.

ratio: 0.5108695652173914.

ratio: 0.3865546218487395.

ratio: 0.43416370106761565.

for student 730170143

ratio: 0.5161290322580645.

ratio: 0.384.

ratio: 0.4051724137931034.

ratio: 0.46586345381526106.

for student 730337615

ratio: 0.41025641025641024.

ratio: 0.35384615384615387.

ratio: 0.0594059405940594.

for student 730046634

ratio: 0.75.

ratio: 0.4018264840182648.

ratio: 0.3046875.

ratio: 0.2222222222222222.

for student 720516197

ratio: 0.5945945945945946.

ratio: 0.3344947735191638.

ratio: 0.4321608040201005.

for student 730010565

ratio: 0.2764976958525346.

ratio: 0.5147679324894515.

ratio: 0.061068702290076333.

ratio: 0.014925373134328358.

for student 720391577

ratio: 0.05802047781569966.

ratio: 0.23204419889502761.

ratio: 0.05157593123209169.

ratio: 0.06315789473684211.

for student 730301183

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730306031

ratio: 0.0936768149882904.

ratio: 0.25510204081632654.

ratio: 0.32727272727272727.

ratio: 0.3003194888178914.

for student 730336866

ratio: 0.5641025641025641.

ratio: 0.5384615384615384.

ratio: 0.07692307692307693.

ratio: 0.09268292682926829.

for student 720511985

ratio: 0.5161290322580645.

ratio: 0.4978540772532189.

ratio: 0.2606516290726817.

for student 720514156

ratio: 0.5196850393700787.

ratio: 0.4.

ratio: 0.37410071942446044.

for student 730339317

ratio: 0.3780487804878049.

ratio: 0.03977272727272727.

ratio: 0.41895261845386533.

for student 730007672

ratio: 0.3821656050955414.

ratio: 0.02857142857142857.

ratio: 0.4728132387706856.

for student 730010615

ratio: 0.09977324263038549.

ratio: 0.35023041474654376.

ratio: 0.23728813559322035.

ratio: 0.025974025974025976.

for student 730308943

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730305075

ratio: 0.4025157232704403.

ratio: 0.42028985507246375.

ratio: 0.32628398791540786.

ratio: 0.3853211009174312.

for student 730344007

ratio: 0.19246861924686193.

ratio: 0.35877862595419846.

ratio: 0.007407407407407408.

for student 730300292

ratio: 0.5952380952380952.

ratio: 0.7168141592920354.

ratio: 0.13753581661891118.

ratio: 0.6593406593406593.

for student 730302081

ratio: 0.725.

ratio: 0.8555555555555555.

ratio: 0.09448818897637795.

ratio: 0.2676767676767677.

for student 730336309

ratio: 0.12878787878787878.

ratio: 0.3188405797101449.

ratio: 0.24175824175824176.

ratio: 0.09392265193370165.

for student 730203946

ratio: 0.19548872180451127.

ratio: 0.1004566210045662.

ratio: 0.10628019323671498.

ratio: 0.014925373134328358.

for student 730092448

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730337192

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730300464

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730300715

ratio: 0.10300429184549356.

ratio: 0.27624309392265195.

ratio: 0.2517985611510791.

ratio: 0.2918454935622318.

for student 730008212

ratio: 0.5565217391304348.

ratio: 0.39097744360902253.

ratio: 0.45089285714285715.

for student 730305176

ratio: 0.43795620437956206.

ratio: 0.5742574257425742.

ratio: 0.17196261682242991.

ratio: 0.2141119221411192.

for student 730308947

ratio: 0.10810810810810811.

ratio: 0.2931937172774869.

ratio: 0.46601941747572817.

ratio: 0.058426966292134834.

for student 730305017

ratio: 0.584070796460177.

ratio: 0.1396508728179551.

ratio: 0.3193717277486911.

for student 730332858

ratio: 0.3741935483870968.

ratio: 0.35106382978723405.

ratio: 0.3183183183183183.

ratio: 0.31545741324921134.

for student 730335667

ratio: 0.5289256198347108.

ratio: 0.28708133971291866.

ratio: 0.17751479289940827.

ratio: 0.1568627450980392.

for student 730000106

ratio: 0.08641975308641975.

ratio: 0.3707865168539326.

ratio: 0.31756756756756754.

ratio: 0.06718346253229975.

for student 720543380

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 720498432

ratio: 0.46938775510204084.

ratio: 0.4474885844748858.

ratio: 0.6024096385542169.

for student 730305293

ratio: 0.48120300751879697.

ratio: 0.5350877192982456.

ratio: 0.10884353741496598.

ratio: 0.05019305019305019.

for student 730011523

ratio: 0.44755244755244755.

ratio: 0.410958904109589.

ratio: 0.3076923076923077.

ratio: 0.35333333333333333.

for student 730335668

ratio: 0.171875.

ratio: 0.2681564245810056.

ratio: 0.020366598778004074.

ratio: 0.014925373134328358.

for student 730003873

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730338780

ratio: 0.16751269035532995.

ratio: 0.06944444444444445.

ratio: 0.40559440559440557.

ratio: 0.042105263157894736.

for student 730309028

ratio: 0.308411214953271.

ratio: 0.06430868167202572.

ratio: 0.28125.

ratio: 0.1592920353982301.

for student 730337566

ratio: 0.14761904761904762.

ratio: 0.24087591240875914.

ratio: 0.026385224274406333.

ratio: 0.05240174672489083.

for student 730305078

ratio: 0.22448979591836735.

ratio: 0.22009569377990432.

ratio: 0.025.

ratio: 0.014925373134328358.

for student 730341594

ratio: 0.16417910447761194.

ratio: 0.26455026455026454.

ratio: 0.2768166089965398.

ratio: 0.13994169096209913.

for student 720433193

ratio: 0.0.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730005239

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730014075

ratio: 0.3402061855670103.

ratio: 0.07407407407407407.

ratio: 0.26006191950464397.

ratio: 0.014925373134328358.

for student 730009068

ratio: 0.2619047619047619.

ratio: 0.20994475138121546.

ratio: 0.04017857142857143.

ratio: 0.014925373134328358.

for student 730081905

ratio: 0.4740740740740741.

ratio: 0.5990338164251208.

ratio: 0.4444444444444444.

ratio: 0.6727272727272727.

for student 730012332

ratio: 0.08629441624365482.

ratio: 0.18340611353711792.

ratio: 0.3448275862068966.

ratio: 0.0057306590257879654.

for student 730351906

ratio: 0.3463687150837989.

ratio: 0.2222222222222222.

ratio: 0.10021786492374728.

ratio: 0.014925373134328358.

for student 730012793

ratio: 0.09917355371900827.

ratio: 0.27941176470588236.

ratio: 0.25766871165644173.

ratio: 0.37888198757763975.

for student 720501213

ratio: 0.32978723404255317.

ratio: 0.38271604938271603.

ratio: 0.11889596602972399.

ratio: 0.014925373134328358.

for student 730339832

ratio: 0.15737704918032788.

ratio: 0.017660044150110375.

ratio: 0.023715415019762844.

for student 730300837

ratio: 0.1377551020408163.

ratio: 0.0472972972972973.

ratio: 0.29936305732484075.

ratio: 0.14772727272727273.

for student 730169512

ratio: 0.3615819209039548.

ratio: 0.1518987341772152.

ratio: 0.4084084084084084.

ratio: 0.010221465076660987.

for student 730004785

ratio: 0.2857142857142857.

ratio: 0.6011560693641619.

ratio: 0.046822742474916385.

ratio: 0.014925373134328358.

for student 730338642

ratio: 0.1422924901185771.

ratio: 0.07317073170731707.

ratio: 0.28664495114006516.

ratio: 0.014925373134328358.

for student 730305018

ratio: 0.6095238095238096.

ratio: 0.5291479820627802.

ratio: 0.19437340153452684.

ratio: 0.5217391304347826.

for student 730308957

ratio: 0.42758620689655175.

ratio: 0.03160270880361174.

ratio: 0.03206997084548105.

for student 730300665

ratio: 0.2037037037037037.

ratio: 0.027777777777777776.

ratio: 0.22492401215805471.

ratio: 0.014925373134328358.

for student 730090428

ratio: 0.7407407407407407.

ratio: 0.48717948717948717.

ratio: 0.043478260869565216.

for student 730356527

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730013843

ratio: 0.0243161094224924.

ratio: 0.43333333333333335.

ratio: 0.3696969696969697.

ratio: 0.06039076376554174.

for student 730094799

ratio: 0.16149068322981366.

ratio: 0.3595505617977528.

ratio: 0.13682092555331993.

ratio: 0.014925373134328358.

for student 730340514

ratio: 0.11764705882352941.

ratio: 0.4166666666666667.

ratio: 0.025787965616045846.

ratio: 0.014925373134328358.

for student 730004256

ratio: 0.21333333333333335.

ratio: 0.08955223880597014.

ratio: 0.0962566844919786.

ratio: 0.014925373134328358.

for student 720158983

ratio: 0.75.

ratio: 0.46923076923076923.

ratio: 0.29836829836829837.

for student 730364730

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730304969

ratio: 0.32.

ratio: 0.11282051282051282.

ratio: 0.03780718336483932.

ratio: 0.3148148148148148.

for student 730338011

ratio: 0.1803921568627451.

ratio: 0.034334763948497854.

ratio: 0.06382978723404255.

ratio: 0.3406113537117904.

for student 730364567

ratio: 0.1301775147928994.

ratio: 0.26717557251908397.

ratio: 0.06998158379373849.

ratio: 0.014925373134328358.

for student 730301186

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730345314

ratio: 0.48739495798319327.

ratio: 0.32727272727272727.

ratio: 0.45482866043613707.

ratio: 0.48026315789473684.

for student 730306008

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730170040

ratio: 0.3855421686746988.

ratio: 0.4083333333333333.

ratio: 0.30128205128205127.

ratio: 0.41044776119402987.

for student 730335117

ratio: 0.3404255319148936.

ratio: 0.14285714285714285.

ratio: 0.29152542372881357.

ratio: 0.014925373134328358.

for student 730075914

ratio: 0.3188405797101449.

ratio: 0.038461538461538464.

ratio: 0.4672131147540984.

ratio: 0.12299465240641712.

for student 730300294

ratio: 0.17054263565891473.

ratio: 0.03715170278637771.

ratio: 0.33488372093023255.

ratio: 0.025974025974025976.

for student 730296888

ratio: 0.34594594594594597.

ratio: 0.18227848101265823.

ratio: 0.007407407407407408.

for student 730222792

ratio: 0.40993788819875776.

ratio: 0.10561056105610561.

ratio: 0.3417085427135678.

ratio: 0.013869625520110958.

for student 730014819

ratio: 0.5904761904761905.

ratio: 0.410958904109589.

ratio: 0.45057471264367815.

for student 730000406

ratio: 0.48175182481751827.

ratio: 0.37168141592920356.

ratio: 0.2359882005899705.

ratio: 0.45320197044334976.

for student 730336626

ratio: 0.08866995073891626.

ratio: 0.3119266055045872.

ratio: 0.047619047619047616.

ratio: 0.061068702290076333.

for student 730163464

ratio: 0.3402061855670103.

ratio: 0.030303030303030304.

ratio: 0.016129032258064516.

ratio: 0.014925373134328358.

for student 730309616

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730004713

ratio: 0.43537414965986393.

ratio: 0.3798449612403101.

ratio: 0.19553072625698323.

ratio: 0.2543352601156069.

for student 730324249

ratio: 0.3548387096774194.

ratio: 0.050793650793650794.

ratio: 0.025210084033613446.

ratio: 0.33488372093023255.

for student 730305081

ratio: 0.41509433962264153.

ratio: 0.43137254901960786.

ratio: 0.03535353535353535.

ratio: 0.014925373134328358.

for student 730338500

ratio: 0.043835616438356165.

ratio: 0.24858757062146894.

ratio: 0.2608695652173913.

ratio: 0.20125786163522014.

for student 730013201

ratio: 0.31683168316831684.

ratio: 0.3008849557522124.

ratio: 0.3314917127071823.

ratio: 0.03428571428571429.

for student 720517743

ratio: 0.33.

ratio: 0.16589861751152074.

ratio: 0.004629629629629629.

ratio: 0.014925373134328358.

for student 730341519

ratio: 0.14382022471910114.

ratio: 0.32.

ratio: 0.053388090349075976.

ratio: 0.014925373134328358.

for student 730349484

ratio: 0.037815126050420166.

ratio: 0.32044198895027626.

ratio: 0.5056603773584906.

ratio: 0.02877697841726619.

for student 730300545

ratio: 0.6.

ratio: 0.35365853658536583.

ratio: 0.24924012158054712.

ratio: 0.0437375745526839.

for student 730304972

ratio: 0.1180327868852459.

ratio: 0.4460431654676259.

ratio: 0.5040650406504065.

ratio: 0.09195402298850575.

for student 730304973

ratio: 0.04113110539845758.

ratio: 0.21390374331550802.

ratio: 0.30962343096234307.

ratio: 0.43283582089552236.

for student 730012843

ratio: 0.5454545454545454.

ratio: 0.5114155251141552.

ratio: 0.26506024096385544.

ratio: 0.3104693140794224.

for student 730324303

ratio: 0.5309734513274337.

ratio: 0.41964285714285715.

ratio: 0.35507246376811596.

ratio: 0.303951367781155.

for student 720451649

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730304974

ratio: 0.5038167938931297.

ratio: 0.02531645569620253.

ratio: 0.40609137055837563.

for student 730020056

ratio: 0.4489795918367347.

ratio: 0.3318777292576419.

ratio: 0.4198473282442748.

ratio: 0.5046728971962616.

for student 720541446

ratio: 0.4125.

ratio: 0.05555555555555555.

ratio: 0.05945945945945946.

ratio: 0.05263157894736842.

for student 730014494

ratio: 0.75.

ratio: 0.6875.

ratio: 0.6182965299684543.

ratio: 0.11019283746556474.

for student 730305979

ratio: 0.4025157232704403.

ratio: 0.22058823529411764.

ratio: 0.0234192037470726.

ratio: 0.4509090909090909.

for student 720401318

ratio: 0.6904761904761905.

ratio: 0.56353591160221.

ratio: 0.528.

ratio: 0.1272264631043257.

for student 730344044

ratio: 0.058823529411764705.

ratio: 0.020618556701030927.

ratio: 0.014598540145985401.

ratio: 0.014925373134328358.

for student 730342829

ratio: 0.28846153846153844.
